,城市,小区名,地址,住宅类型,均价
104,ty,赞城YOHO TOWN,万柏林兴华西街与西中环交汇处往西700米路南,住宅,5800
105,ty,兰田·传奇,榆次龙湖街与东外环交汇处,住宅,3300
106,ty,浦东领秀,小店汾东北路高速路口以南200米,住宅,4800
107,ty,海唐南寒圣都,万柏林迎泽大街西延线新西客站向西100米,住宅,5200
108,ty,上林轩,小店晋阳街以南坞城路以西财经大学对面太原市第三实验中学东南侧,住宅,7380
109,ty,太原凤凰城,万柏林南内环西街与大王路口西南侧,住宅,7350
110,ty,汇丰国际,小店昌盛街西段李家庄村，昌盛西街以南、太长高速以东,住宅,7000
111,ty,绿地山鼎庄园,小店东峰路86号（长风东街收费站东南约1.5公里）,别墅,12000
112,ty,三千渡,尖草坪汾河东岸森林公园附近,住宅,7000
113,ty,华泰国际商务公寓,小店南中环街200号,住宅,21000
114,ty,东润国际新城,小店东中环与许坦东街交汇处往东（许坦东街煤炭学校对面）,住宅,6700
115,ty,新星花园,小店滨河东路小店高速口斜对面50米,住宅,5050
116,ty,复地东山国际,迎泽太原市长风东街109号（复地路6号）,住宅 别墅,16000
117,ty,公园伍号,万柏林千峰南路135号,住宅,7800
118,ty,海唐·星光广场,万柏林千峰南路与纺织街交汇处,住宅,7300
119,ty,绿地卢浮公馆,小店长风东街绿地卢浮公馆营销中心（长风东街高速口往东800米）,住宅,7800
120,ty,景都花苑Ⅲ·花贵,尖草坪北中环桥西旁,住宅,6600
121,ty,易城,小店机场大道往南一站地平阳路边（畜研所对面）,住宅,6000
122,ty,书香美苑,榆次太榆路新兴文教城旁山大商务学院正门往南100米,住宅,3200
123,ty,学府逸居,小店学府街与太榆路交叉口往南300米（山西大学东侧）,住宅,6300
124,ty,金山·九泷湾,龙城大街东延线2公里路北,住宅 别墅,4800
125,ty,辰兴·优山美郡,尖草坪三给新区（和平北路361号）,住宅,5800
126,ty,漫香堤,万柏林和平南路166号,住宅,6600
127,ty,竞杰·常青藤,小店龙堡街18、20号,住宅,9500
