,城市,小区名,地址,住宅类型,均价
369,xa,坚果公寓,三府湾客运站向东300米（华清西路北侧）,商住两用,6300
370,xa,天朗大兴郡蔚蓝悦城,大兴东路与桃园北路十字西北角,普通住宅,7000
371,xa,风憬天下,西部大道与电子正街延伸段交汇处西南角,普通住宅,6000
372,xa,佳龙大沃城,世纪大道与上林路十字东南角,普通住宅,4900
373,xa,世茂都,文景路与凤城十路交汇处东北角,普通住宅,6800
374,xa,枫林九溪,迎宾大道西侧,普通住宅,4800
375,xa,白桦林明天,大明宫国家遗址公园东南侧,普通住宅,9000
376,xa,自然界,浐灞大道浐河东200米,普通住宅,6700
377,xa,香江湾,灞河西路向东南500米,普通住宅,6500
378,xa,凤城九号,凤城九路与未央路交汇处,普通住宅,7600
379,xa,金泰新理城,丈八四路与西户公路交汇处西北角,普通住宅,8500
380,xa,伊顿公馆,友谊西路白庙路99号,普通住宅,13500
381,xa,中冶一曲江山,曲江大道以东（西安理工大学曲江校区南侧）,普通住宅,9500
382,xa,龙记国会山,未央路延伸段（西铜高速）以东600米,普通住宅,4800
383,xa,梧桐年华,阿房路与阿房一路交汇处向北200米,普通住宅,4980
384,xa,阳光台365,大白杨路与桃园北路交汇处,普通住宅,6400
385,xa,金地湖城大境,曲江池西路与曲江池南路交汇处东北角,普通住宅,13000
386,xa,大华曲江公园世家,航天大道1199号,普通住宅,6200
387,xa,万科东方传奇,雁翔路与黄渠头路十字交汇向东200米,普通住宅,8500
388,xa,卡布奇诺国际社区,雁塔南路与航天大道交汇处西300米,普通住宅,6000
389,xa,晶鑫华庭,大寨路与沣惠南路十字向西200米路南,普通住宅,7500
390,xa,金叶新城,朱宏路与梨园路十字西北角,普通住宅,6700
391,xa,卡布奇诺观澜,雁塔南路与东长安街交汇处东北角，航天管委会南对面,普通住宅,4500
392,xa,华东万悦城,朝阳门外向东300米路南,普通住宅,8500
393,xa,阳光城西西里,"世纪大道中段北边沣太八路以南,沣太二路以东",普通住宅,5500
394,xa,锦尚名城,锦业路与西三环交汇处的西南角,普通住宅,6000
395,xa,尚中心,高新路科创路十字(高新一中初中部斜对面),商住两用,7000
396,xa,铭城国际社区,大寨路与丈八北路十字向西500米处,普通住宅,7000
397,xa,浐灞1号,东二环北延伸线与浐灞大道交汇处,普通住宅,6300
398,xa,盛龙广场,未央立交向南500米,普通住宅,7000
399,xa,华龙太乙城,太乙路立交东北角,普通住宅,7800
400,xa,荟金梦想家,泾渭新城主干道长庆路东口（泾渭九路西面）,普通住宅,3800
401,xa,嘉天弥香郡,子午大道长安区电子正街与西部大道十字向南,普通住宅,6000
402,xa,北城新天地,西高路与桑军大道交汇大转盘西南角,普通住宅,2900
403,xa,阳光香榭,纺建路55中东邻,普通住宅,5300
404,xa,水岸东城2期,世博大道南段（灞桥街村）,普通住宅,3600
405,xa,锦绣天下,东二环北延线与北三环交汇处西北角,普通住宅,5800
406,xa,西水铂公馆,科技七路4号,普通住宅,7500
407,xa,爱菊欣园,太华北路417号,普通住宅,6600
408,xa,梦想城,电子正街与丈八东路十字向南200米路西,普通住宅,7300
409,xa,西安公馆,朱雀门外朱雀路北段西后地,普通住宅,9000
410,xa,祥和雅居,吉祥路吉祥诚信商业街北口以西,普通住宅,7500
411,xa,新长城,太白路立交东南角,普通住宅,9900
412,xa,怡兰新主角,南二环与含光路交汇处东北角,普通住宅,7500
413,xa,凤城一号,凤城一路与文景路十字东北角,普通住宅,7600
414,xa,紫气东来,世纪大道东段北侧寇家庄以西,普通住宅,4600
415,xa,怡水花园,李斯路7号,普通住宅,4100
416,xa,安驰国际,文卫路十字东30米,普通住宅,3550
417,xa,紫荆花园,电视塔向南四站长安花园十字向西500米,普通住宅,5500
418,xa,融侨城,唐延路与大寨路十字向西100米,普通住宅,15000
419,xa,阳光天地,博士路与西部大道十字向南200米,普通住宅,6500
420,xa,爱情公寓,桃园北路357号,普通住宅,5500
421,xa,锦源汉序,劳动北路与纬二十六街十字西南角,普通住宅,6600
422,xa,开远半岛广场,土门坊和沣惠南路交汇处北侧,普通住宅,7000
423,xa,丰禾壹号,丰禾路和星火路交汇西南角,普通住宅,5800
424,xa,汉城湖一号,大兴西路白家口立交西北角,普通住宅,5800
425,xa,百合花园,阿房四路中段路南,普通住宅,3100
426,xa,启迪景怡世家,世纪大道中段与韩非路交接十字东北角,普通住宅,4400
427,xa,锦尚云天古镇,武警一路与阿房四路十字东南角,普通住宅,5800
428,xa,金悦城,沣西新城同德路北段,普通住宅,3300
429,xa,陈杨新界,世纪大道与郑国路十字向南100米,普通住宅,3800
430,xa,紫薇永和坊,雁塔南路与雁展路交汇处西南角(曲江宾馆南侧),普通住宅,11000
431,xa,日月星城,文林路东段,普通住宅,4300
432,xa,华海湖滨会馆,欧亚一路与浐河西路交汇处,别墅,1400
433,xa,金品会展世界城,长安南路以东曲江国际会展中心南侧50米处,商住两用,9500
434,xa,星翔尚侨湾,郭杜东街22号,商住两用,4100
435,xa,英郡年华国际社区,航天大道与神舟六路交汇处向南500米,普通住宅,5700
436,xa,合能朱阙,朱雀大街72号,商住两用,8800
437,xa,泉上花间,西沣路128号阿姆瑞特南侧,普通住宅,6000
438,xa,高科尚都,锦业路与丈八五路交汇处向北100米,普通住宅,8000
439,xa,双峰锦湖,陈阳寨转盘向西200米路北,普通住宅,4300
440,xa,龙湖香醍天宸,长乐路与长天路交汇向东1000米（西工大附小龙湖分校南侧),普通住宅,6800
441,xa,龙福佳园,未央路与凤城三路十字向西500米,普通住宅,6500
442,xa,枫丹丽舍,秦汉新城兰池大道西段,别墅,155
443,xa,道温泉花园,南山下楼观古镇以南田峪河东临,别墅,48
444,xa,TIGER国际公寓,劳动南路转盘西北角大唐西市南邻,商住两用,8200
445,xa,泰华金汇时代,太白北路与友谊西路十字向北100米路西（原太白商厦）,商住两用,7800
446,xa,富华博派时代,雁塔南路与东长安街交汇往南100米路东,商住两用,3800
447,xa,保利曲江春天里,南三环与雁引公路交汇处西南角,普通住宅,5900
448,xa,万科金域东郡,东二环与北二环交汇处东南角,普通住宅,8300
449,xa,高新水晶卡芭拉,凤城八路与渭滨路十字西北角,普通住宅,7000
450,xa,天朗蔚蓝东庭,广运潭大道以西，浐灞二路以北,普通住宅,6300
451,xa,华远海蓝城,辛家庙站向东500米（玄武东路）,普通住宅,6800
452,xa,华宇时间城,吕小寨立交桥十字东北角,普通住宅,5100
453,xa,保利拉菲公馆,未央路与凤城十路交汇处向东50米,普通住宅,7800
454,xa,星雨华府,尚苑路与朱宏路交汇处西南角,普通住宅,5500
455,xa,中铁缇香郡,广运潭大道与矿山路交汇东南处,普通住宅,5100
456,xa,腾业国王镇,纺渭西路十字往北50米,普通住宅,5500
457,xa,绿地骊山花城,秦唐大道与凤凰大道交汇处向南800米,普通住宅,7000
458,xa,香榭兰廷,科技六路木塔寺公园向东500米左右,普通住宅,14000
459,xa,青城,东仪路南段西侧（韦曲建材街与东仪路交汇西北口）,普通住宅,6000
460,xa,罗马景福城,丈八东路与丈八四路交汇处西北角,普通住宅,6800
461,xa,群贤道九號,南二环与高新四路交汇处向西300米路南,普通住宅,10000
462,xa,海璟暖暖的宅,凤城一路与明光路交汇处西南角,普通住宅,5500
463,xa,灞业大境,长乐东路地铁一号线长乐坡站向南500路西,普通住宅,5300
464,xa,大兴公园府邸,大兴东路8号,普通住宅,6000
465,xa,天丰东环广场,矿山路十字西南角向南200米,普通住宅,5900
466,xa,卢卡小镇,泾河新城秦汉大道西侧,别墅,130
467,xa,嘉园蓝湖九郡,渭阳路和西高路交汇处东南角,普通住宅,3300
468,xa,金辉C园,大兴东路中段（红庙坡向西700米路北）,普通住宅,6800
469,xa,时代SOHO,油库街18号,普通住宅,6800
470,xa,万象湾,纺渭路与柳新路十字东南角(铁一中滨河校区对面）,普通住宅,6500
471,xa,浩华香颂国际城,凤城五路与太华北路东300米,普通住宅,5600
472,xa,左岸骏景,秦汉大道与北辰大道十字西南角,普通住宅,4000
473,xa,力邦国际城,东长安街以南航天南路与香堤路交汇处,普通住宅,5190
474,xa,锦都荟,锦业路与丈八六路十字西北角,普通住宅,6300
475,xa,华豪花园洋房小区,湖滨路华浮宫酒店西侧,普通住宅,5200
476,xa,德杰德裕天下,人民北路姜寨遗址北侧,普通住宅,4000
477,xa,西安航天城,神州六路6号,普通住宅,6000
478,xa,中贸广场,南关正街与友谊路十字路口向北280米路西,普通住宅,13000
479,xa,明月弘城,梨园路与劳动北路十字交汇处,普通住宅,5400
480,xa,曲江观山悦,雁塔南路与杜陵东路交汇十字东北,普通住宅,6500
481,xa,幸福美地,幸福中路与韩森路十字向东200米,普通住宅,5900
482,xa,瑞泰卡地亚,凤城五路与明光路什字交汇处向北100米,普通住宅,6750
483,xa,雍河院岸恋,泾渭南路东段,普通住宅,4000
484,xa,阳光北京城,北辰大道西安医学院对面,普通住宅,4900
485,xa,风尚馨筑,汉城北路冶金厂十字向北300米路西,普通住宅,3200
486,xa,浩林方里,星火路10号,普通住宅,6600
487,xa,巴黎大厦,酒十路与米秦路十字西南角,普通住宅,5400
488,xa,和平春天,红光路和平村和平大道路西,普通住宅,5700
489,xa,西溪里象牙湾,西滨大道路东,普通住宅,4500
490,xa,龙泊湾,鹿苑大道延伸段东侧,普通住宅,3500
491,xa,万国远鉴名筑,枣园西路219号,普通住宅,6000
492,xa,泉顺北岸生活,泾河工业园泾渭四路中段,普通住宅,4000
493,xa,忆江南,西万路郭杜公园东侧,普通住宅,5500
494,xa,公园新世纪,天台路西部车城南300米路东,普通住宅,3600
495,xa,学府公馆,长安南路外国语大学正对面,普通住宅,6200
496,xa,北岸,北二环与开元路西南角,普通住宅,7000
497,xa,汉景名都,纬二十六街与明光路交汇处向西30米,普通住宅,5800
498,xa,西安国际美术城,兴教大街与崇文路交汇处,别墅,94
499,xa,华府御城,西斜路与桃园北路交汇处西南角,普通住宅,6300
500,xa,国岭,沣裕口以西老环山路西工大新校区正南100米,别墅,500
501,xa,云中漫步,环山路西沣路（沣峪口）转盘东南角,别墅,450
502,xa,欧亚国际,欧亚大道666号（东邻凯宾斯基酒店）,商住两用,9000
503,xa,金辉公园里,曲江池东路与金羊路十字交汇处西南角（金辉世界城向东800米）,普通住宅,8000
504,xa,帕堤欧公馆,沣京路与南北六号路西南角（东城新区）,普通住宅,4100
505,xa,祥瑞居,朱宏路与纬二十六街十字北侧,普通住宅,4800
506,xa,美苑楼尚,含光南路与丁白路十字西南角,普通住宅,12000
507,xa,恒大翡翠华庭,大庆路与枣园南路交汇处南,普通住宅,6100
508,xa,兰蒂斯城,兴庆路中段,普通住宅,8500
509,xa,宫园壹号,未央路龙首十字向东100米,普通住宅,7500
510,xa,御锦城九珑湾,长乐东路与浐河交汇处地铁1号线浐河站,普通住宅,6000
511,xa,中大国际九号,科技三路9号,普通住宅,38800
512,xa,万科金域国际,科技三路高新一小旁,商住两用,13000
513,xa,旭弘同德国际,汉城南路与团结西路西南角,商住两用,6000
514,xa,京都国际,长乐东路堡子转盘东北角,商住两用,5500
515,xa,国宾中央区,丈八北路陕西宾馆正北侧,商住两用,6800
516,xa,CCmall,丈八北路138号，丈八路与科技一路西北角,商住两用,8500
517,xa,绿地G-SOHO,西延路与西影路十字东北角,商住两用,8700
518,xa,赛高悦府,未央路与凤城七路十字西侧,商住两用,16500
519,xa,保利金香槟,三桥新街与建章路十字西南角,商住两用,6000
520,xa,天伦御城龙脉,南二环铁一中北门,普通住宅,7600
521,xa,天地源曲江香都,南三环与曲池东路（南段）交汇处,普通住宅,7500
522,xa,荣华曼蒂时光,凤城二路与太华路交汇处向东100米,普通住宅,6500
523,xa,恒大御景,欧亚大道与灞河东路交汇处东南角,普通住宅,7000
524,xa,恒基碧翠锦华,金花北路299号（胡家庙十字东北角）,普通住宅,7300
525,xa,白桦林印象,世纪大道与桃李路交汇处西南角,普通住宅,5600
526,xa,星河湾,秦汉新城兰池大道中段,普通住宅,11000
527,xa,科达东御兰汀,东二环石家街转盘向北50米,普通住宅,6300
528,xa,国宾中央区,丈八北路陕西宾馆正北侧,普通住宅,7000
529,xa,绿地香树花城,东北二环交汇处红星美凯龙北侧200米,普通住宅,9000
530,xa,东城新一家,纺渭路与纺北路十字东北角（灞河湿地公园以西）,普通住宅,5400
531,xa,三丰中心思想,凤城八路与凤新路交汇处向南200米处,普通住宅,6400
532,xa,陆港金海岸,西滨大道1号,普通住宅,6000
533,xa,曲江公馆和园,曲江池东路与曲江池北路交汇处东北角,普通住宅,13000
534,xa,半岛安纳西,泾河工业园天正银河街107号,普通住宅,3700
535,xa,紫郡长安,朱雀大街与南三环交汇处,普通住宅,6500
536,xa,香林郡,渭华路与泾高南路十字西北角,普通住宅,3680
537,xa,顺泽自在城,枣园西路地铁1号线枣园站D出口,普通住宅,6500
538,xa,西旅逸都,沣东新城三桥街道车刘村,普通住宅,6000
539,xa,坤元TIME,太白南路与电子三路交汇处路西,普通住宅,7900
540,xa,海德堡PARK,雁翔路与南三环交汇处东北角,普通住宅,8500
541,xa,秀水蓝天,泾河工业园泾渭五路南段,普通住宅,4500
542,xa,高新大都荟,科技路与高新四路十字西北角,普通住宅,8500
543,xa,智慧公馆,长安西街与信合巷丁字口路南,普通住宅,5980
544,xa,朱雀云天,朱雀大街中段21号,普通住宅,8500
545,xa,明丰阿基米德,明光路与元朔路十字东南角,普通住宅,4900
546,xa,昆明时光,昆明路石桥立交西出口,普通住宅,3900
547,xa,半坡国际广场,长乐路与东三环交汇口堡子村转盘,普通住宅,5700
548,xa,丰硕佳园,丈八东路与子午大道十字向南,普通住宅,3890
549,xa,博大尚居,大庆路西段242号,普通住宅,3800
550,xa,汇鑫群贤北府,长庆东路29号,普通住宅,4000
551,xa,曲江紫汀苑,大唐芙蓉园东200米,普通住宅,12500
552,xa,柏林春天,后卫寨地铁站西500米,普通住宅,4900
553,xa,唐韵三坊,长缨东路和东站路交汇处东北角,普通住宅,7500
554,xa,盛世长安,郭杜北街与郭杜东街交汇处,普通住宅,5800
555,xa,子午美居,韦曲北街航天五〇四所北门对面,普通住宅,5800
556,xa,清渭公馆,世纪大道中段白马河1号,普通住宅,4300
557,xa,启迪书香逸居,世纪大道中段55号,普通住宅,3900
558,xa,海轩梦想100,长庆西路西端,普通住宅,3800
559,xa,首府尚苑,凤城八路东段政务中心北200米路西,普通住宅,6500
560,xa,金色花语城,枣园西路三民村站往西300米,普通住宅,4900
561,xa,曲江凤凰池,曲江池北路汉武泉桥以东,普通住宅,15000
562,xa,高新逸品,科技八路与丈八六路交汇处西南角,普通住宅,6500
563,xa,增源航都绿洲,神州三路与航开路交汇处,普通住宅,5800
564,xa,华东万和城,胡家庙大什字西北角,普通住宅,11000
565,xa,金宇蓝苑,郭杜北街,普通住宅,5400
566,xa,鸿基新城,丈八北路和科技四路交汇处西北角,普通住宅,4180
567,xa,泽星大厦,朱宏路与梨园路十字向北200米路东,普通住宅,7500
568,xa,长乐壹号,长乐东路长乐坡,普通住宅,5100
569,xa,华侨城108坊,芙蓉南路与北池头二路交汇处,普通住宅,15000
570,xa,朱雀公馆,长安路与朱雀路南端交界处,普通住宅,6800
571,xa,海棠湾,三桥阿房四路与西三环交汇处向南500米路西,普通住宅,2800
572,xa,西部国际酒饮交易中心,港务大道98号,普通住宅,5500
573,xa,中海悦峰,浐灞完全中学与广运潭大道路南300米,普通住宅,7600
574,xa,大唐新干线,泾渭南路泾河管委会旁,普通住宅,2980
575,xa,九如居,泾渭四路51号,普通住宅,3800
576,xa,龙湖香醍西岸,浐河西路中段半坡湖酒店北侧,普通住宅,8000
577,xa,蒲公英国际广场,辛家庙立交向北100米,普通住宅,5800
578,xa,正荣彩虹谷,雁翔路西北妇女儿童医院南侧,普通住宅,9500
579,xa,紫园sunny,航天大道与航天西路什字东南角,普通住宅,4800
580,xa,同德佳苑,同德路以西统一路以南秦皇大道以东,普通住宅,3800
581,xa,安鸿景苑,通塬路与东三环交界处,普通住宅,4700
582,xa,数字365,科技五路与沣惠南路交汇处西南角,普通住宅,7200
583,xa,御泉72坊,泾河工业园陕汽大道1号,别墅,60
584,xa,龙湾玉墅,泾河新城正阳大道东侧,别墅,29
585,xa,水半湾,泾渭新城泾渭八路中段,别墅,8860
586,xa,方舟国际,高新三路与科技路十字向北100米路西,商住两用,9500
587,xa,永威高新紫园,草堂基地西太路以南,别墅,230
588,xa,西安印象,未央路和凤城九路十字东南角,普通住宅,6500
589,xa,东岸阳光,含元路与东二环交界处向西100米路北（东二环石家街）,普通住宅,5700
590,xa,仁里,西安秦祥置业有限公司,普通住宅,6700
591,xa,佳信花园,西户路王寺十字向南200米,普通住宅,5000
592,xa,铂悦,科技路与丈八北路十字交汇处东南角,普通住宅,7500
593,xa,曲江玫瑰园,曲江池南路与曲江池东路交会处,普通住宅,27500
594,xa,曲江紫金城,长鸣路与南三环十字西北角中段,普通住宅,5900
595,xa,金业观湖大第,小白杨路与大白杨路十字西北角,普通住宅,5150
596,xa,普华浅水湾,柳烟路（灞河公园西邻）,普通住宅,6300
597,xa,绿地国际生态城,幸福南路延长线与东月路交汇向东1000米,普通住宅,6300
598,xa,万科高新华府,西沣路与雁环路交汇处东北角,普通住宅,8500
599,xa,荣华北经城,凤城七路南北两侧凤新路以西,普通住宅,7300
600,xa,振业泊公馆,广安路800号,普通住宅,6800
601,xa,广厦水岸东方,长乐路浐河东岸地铁1号线浐河站A1出口,普通住宅,5500
602,xa,紫薇东进,大明宫国家遗址公园旁含元路东600米（八府庄北路）,普通住宅,6350
603,xa,赛高悦府,未央路与凤城七路十字西侧,普通住宅,15500
604,xa,金辉世界城,雁塔南路与南三环交汇处,普通住宅,8800
605,xa,奥林匹克花园,绕城高速与世纪大道交汇处西北角,普通住宅,5600
606,xa,绿地城,子午大道中段邮电大学向南800米,普通住宅,9000
607,xa,世园大公馆,世博大道与东三环交汇处向东800米,普通住宅,5500
608,xa,东方米兰国际城,富鱼路经十三路交汇处西南角,普通住宅,7800
609,xa,格林小镇,丰禾路与大丰路十字向北200米,普通住宅,4800
610,xa,龙祥御湖,北二环与朱宏路交汇处（朱宏路立交东侧）,普通住宅,5800
611,xa,曲江国风世家,西影路与公园南路交汇处（千户村十字）东南角,普通住宅,5800
612,xa,天悦东都,长乐东路地铁一号线长乐坡站,普通住宅,5500
613,xa,金辉悦府,丈八北路与昆明路十字向西200米,普通住宅,7500
614,xa,泾渭春天,泾渭二路中段,普通住宅,3300
615,xa,曲江诸子阶,寒窑路与新开门路交汇处,普通住宅,11000
616,xa,朝阳国际广场,长乐西路166号,普通住宅,8600
617,xa,南门望城,南门外围墙巷2号,普通住宅,8800
618,xa,翠堤湾,西万路郭杜公园东侧,普通住宅,5600
619,xa,海璟新天地,凤城四路与明光路十字东南角,普通住宅,5600
620,xa,碧玺华庭,文景路与凤城六路十字向西200米,普通住宅,6500
621,xa,维也纳森林,高陵一中路北侧,普通住宅,2700
622,xa,新旅城,建设西路323医院对面,普通住宅,5800
623,xa,三民馨苑,枣园西路中段枣园北路内,普通住宅,4300
624,xa,江林公园里,丈八东路与子午大道交汇处向南300米,普通住宅,7000
625,xa,红星美凯城,北辰大道与凤城一路交汇处,普通住宅,5100
626,xa,五星臻品,半坡路中段,普通住宅,5300
627,xa,大话南门,长安路南稍门什字东北角向南80米,普通住宅,8500
628,xa,荣欣1#,子午大道与西长安街十字东北角,普通住宅,5500
629,xa,万科城市之光,南三环与芙蓉西路交汇处向南300米,普通住宅,7800
630,xa,佳莲学院里,秦汉新城管委会东2公里兰池大道路北,普通住宅,6500
631,xa,黎明风和庭院,西二环与丰禾路交汇处向东500米,普通住宅,5600
632,xa,景泰茗苑,金康路与春明路十字交汇处东南角,普通住宅,7500
633,xa,五星奥特莱斯,解放路与西二路交汇处,普通住宅,25000
634,xa,泽星雅龙湾,大兴新区朱宏路与方新路十字向东200米,普通住宅,5700
635,xa,达生凤苑国际,凤城三路东段369号,普通住宅,7500
636,xa,唐樾六和坊,大明宫遗址公园东侧1000米,普通住宅,7500
637,xa,华浮宫桂园,环湖西路与湖滨路西北角,普通住宅,6900
638,xa,辰宫双河湾,湖滨路与辛王路交汇处（未央湖东）,普通住宅,4600
639,xa,山水香堤溪墅,神舟四路与航天南路十字西北角,别墅,9000
640,xa,唐宁国际,西大街城隍庙斜对面,商住两用,11000
641,xa,中海开元壹号,太华路与太元路交汇处,普通住宅,2800
642,xa,曲江帕提欧,慈恩西路与雁南二路十字线向西80米,别墅,7000
643,xa,名筑新东城,周至县中心街新沙河桥东（电力局正对面）,普通住宅,2800
644,xa,天朗大兴郡蔚蓝春城,大兴东路与桃园北路十字西北角,普通住宅,5580
645,xa,万科城市之光蜜柚,南三环与曲江池东路十字东南角,普通住宅,7500
646,xa,金泰丝路荟,世纪大道清华科技产业园东,普通住宅,4600
647,xa,万丽骊宫,临潼区凤凰大道与秦唐大道交汇处向南700米,商住两用,7500
648,xa,逸翠园,锦业二路10号,别墅,500
649,xa,金旅城,太华北路与凤城三路交汇西南角,普通住宅,405
650,xa,万景荔知湾,子午大道与学府大道十字东南角,普通住宅,220
651,xa,林河春天2期爱度筑区,纺渭路与纺北路十字向南200米,普通住宅,300
652,xa,高新骊山下的院子,凤凰大道与芷阳三路交汇处,普通住宅,290
653,xa,新欧洲,纺三路与纺东街十字东北角,普通住宅,500
654,xa,阳光华庭,西影路与万寿南路交汇处,普通住宅,240
